Rank,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales
45381,soldier-of-fortune,Shooter,M,DC,Crave Entertainment,Runecraft,7.6,0.0,0.0,0.0,0.0,0.0
45388,soldner-x-2-final-prototype,Shooter,E,PSN,EastAsiaSoft,SideQuest Studios,6.8,0.0,0.0,0.0,0.0,0.0
45390,soldner-x-himmelssturmer,Shooter,E,PSN,EastAsiaSoft,SideQuest Studios,6.3,0.0,0.0,0.0,0.0,0.0
45408,solomons-key,Puzzle,E,VC,Tecmo,Tecmo,7.0,0.0,0.0,0.0,0.0,0.0
45429,sonic-amp-knuckles,Platform,E,VC,Sega,Sonic Team,9.0,0.0,0.0,0.0,0.0,0.0
45440,sonic-adventure,Platform,E,XBL,Sega,Sonic Team,4.3,0.0,0.0,0.0,0.0,0.0
45441,sonic-adventure,Platform,E,PSN,Sega,Sonic Team,4.2,0.0,0.0,0.0,0.0,0.0
45444,sonic-battle,Fighting,E,GBA,THQ,Sonic Team/Dimps Corporation,7.9,0.0,0.0,0.0,0.0,0.0
45468,sonic-shuffle,Action,E,DC,Sega,Sega,5.5,0.0,0.0,0.0,0.0,0.0
45471,sonic-the-hedgehog,Platform,E,VC,Sega,Sonic Team,7.7,0.0,0.0,0.0,0.0,0.0
45490,sonic-the-hedgehog-4-episode-1,Platform,E,PSN,Sega,Dimps Corporation,7.6,0.0,0.0,0.0,0.0,0.0
45491,sonic-the-hedgehog-4-episode-1,Platform,E,XBL,Sega,Dimps Corporation,7.5,0.0,0.0,0.0,0.0,0.0
45492,sonic-the-hedgehog-4-episode-1,Platform,E,WW,Sega,Dimps Corporation,7.7,0.0,0.0,0.0,0.0,0.0
45511,sonicn,Platform,E,NGage,Sega,Sonic Team,5.4,0.0,0.0,0.0,0.0,0.0
45575,soul-fighter,Fighting,T,DC,Mindscape,Toka,4.1,0.0,0.0,0.0,0.0,0.0
45588,soulcalibur,Fighting,T,XBL,Namco Bandai Games,Namco,7.5,0.0,0.0,0.0,0.0,0.0
45609,south-park,Shooter,M,PC,Acclaim Entertainment,Iguana Entertainment,4.3,0.0,0.0,0.0,0.0,0.0
45611,south-park-lets-go-tower-defense-play,Strategy,M,XBL,Microsoft,Double Six,7.8,0.0,0.0,0.0,0.0,0.0
45612,south-park-rally,Racing,M,DC,Acclaim Entertainment,Tantalus Interactive,3.9,0.0,0.0,0.0,0.0,0.0
45613,south-park-rally,Racing,M,PC,Acclaim Entertainment,Tantalus Interactive,4.1,0.0,0.0,0.0,0.0,0.0
45614,south-park-chefs-luv-shack,Misc,M,DC,Acclaim Entertainment,Acclaim Studios Austin,4.6,0.0,0.0,0.0,0.0,0.0
45615,south-park-chefs-luv-shack,Misc,M,PC,Acclaim Entertainment,Acclaim Studios Austin,5.2,0.0,0.0,0.0,0.0,0.0
45633,space-channel-5,Misc,T,DC,Sega,United Game Artists,8.1,0.0,0.0,0.0,0.0,0.0
45666,space-harrier-ii,Shooter,E,VC,Sega,Sega,5.5,0.0,0.0,0.0,0.0,0.0
45694,space-invaders-extreme,Shooter,E,XBL,Taito,Backbone Entertainment,8.0,0.0,0.0,0.0,0.0,0.0
45698,space-invaders-infinity-gene,Shooter,E,PSN,Square Enix,Taito Corporation,8.3,0.0,0.0,0.0,0.0,0.0
45699,space-invaders-infinity-gene,Shooter,E,XBL,Square Enix,Taito Corporation,8.2,0.0,0.0,0.0,0.0,0.0
45758,spaceforce-captains,Strategy,E10,PC,DreamCatcher Interactive,Provox Games,4.1,0.0,0.0,0.0,0.0,0.0
45790,spawn-in-the-demons-hand,Action,M,DC,Capcom,Capcom,5.8,0.0,0.0,0.0,0.0,0.0
45796,spec-ops-ii-omega-squad,Shooter,T,DC,Ripcord Games,Runecraft,5.3,0.0,0.0,0.0,0.0,0.0
45827,speed-devils,Racing,E,DC,Ubisoft,Ubisoft,8.2,0.0,0.0,0.0,0.0,0.0
45828,speed-devils-online-racing,Racing,E,DC,Ubisoft,Ubisoft,7.3,0.0,0.0,0.0,0.0,0.0
45863,spellforce-2-dragon-storm,Role-Playing,M,PC,DreamCatcher Interactive,Phenomic Game Development,6.0,0.0,0.0,0.0,0.0,0.0
45886,spider-man,Action,E,DC,Activision,Treyarch,8.4,0.0,0.0,0.0,0.0,0.0
45896,spider-man-2,Action,T,NGage,Nokia,Activision,5.8,0.0,0.0,0.0,0.0,0.0
45897,spider-man-2,Action,E,PC,Activision,The Fizz Factor,4.5,0.0,0.0,0.0,0.0,0.0
45900,spider-man-3,Platform,E10,GBA,Activision,Vicarious Visions,6.9,0.0,0.0,0.0,0.0,0.0
45937,spirit-of-speed-1937,Racing,E,DC,Acclaim Entertainment,Acclaim,1.7,0.0,0.0,0.0,0.0,0.0
46003,sports-jam,Sports,E,DC,Agetec,Wow Entertainment,7.5,0.0,0.0,0.0,0.0,0.0
46021,spot-goes-to-hollywood,Platform,E,SAT,Virgin Interactive,Burst Studios,7.0,0.0,0.0,0.0,0.0,0.0
46067,spycraft-the-great-game,Adventure,T,PC,Activision,Activision,7.1,0.0,0.0,0.0,0.0,0.0
46097,ssx-out-of-bounds,Sports,E,NGage,Nokia,Exient Entertainment,6.9,0.0,0.0,0.0,0.0,0.0
46103,stacking,Puzzle,E10,PSN,THQ,Double Fine Productions,8.4,0.0,0.0,0.0,0.0,0.0
46104,stacking,Puzzle,E10,XBL,THQ,Double Fine Productions,8.3,0.0,0.0,0.0,0.0,0.0
46123,star-chamber,Strategy,T,PC,Nayantara Studios,Nayantara Studios,8.8,0.0,0.0,0.0,0.0,0.0
46240,star-wars-episode-1-jedi-power-battles,Action,T,DC,LucasArts,LucasArts,7.4,0.0,0.0,0.0,0.0,0.0
46241,star-wars-episode-i-racer,Racing,E,DC,LucasArts,LucasArts,6.6,0.0,0.0,0.0,0.0,0.0
46264,star-wars-battle-for-naboo,Simulation,T,PC,LucasArts,Factor 5,6.2,0.0,0.0,0.0,0.0,0.0
46270,star-wars-demolition,Racing,T,DC,LucasArts,"Luxoflux, Inc.",6.4,0.0,0.0,0.0,0.0,0.0
46298,star-wars-the-force-unleashed-ii,Action,T,XBL,LucasArts,LucasArts,6.3,0.0,0.0,0.0,0.0,0.0
46299,star-wars-the-force-unleashed-ii-endor-bonus-mission,Action,T,XBL,LucasArts,LucasArts,6.0,0.0,0.0,0.0,0.0,0.0
46325,starcraft-brood-war,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.1,0.0,0.0,0.0,0.0,0.0
46330,stardrone,Puzzle,E,PSN,Beatshapers,Beatshapers,7.2,0.0,0.0,0.0,0.0,0.0
46353,starlancer,Simulation,T,DC,Crave Entertainment,Digital Anvil,7.5,0.0,0.0,0.0,0.0,0.0
46373,starship-defense,Action,E,DSiW,Nintendo,Q Games,8.5,0.0,0.0,0.0,0.0,0.0
46381,starsky-amp-hutch,Racing,T,PC,Gotham Games,Minds-Eye Productions,6.2,0.0,0.0,0.0,0.0,0.0
46417,steamworld-dig-a-fistful-of-dirt,Platform,E10,3DS,Image & Form Games,Image & Form Games,8.0,0.0,0.0,0.0,0.0,0.0
46493,strania-the-stella-machina,Shooter,E10,XBL,G.Rev,G.Rev,6.7,0.0,0.0,0.0,0.0,0.0
46519,street-fighter-alpha-3,Fighting,T,DC,Capcom,Capcom,8.4,0.0,0.0,0.0,0.0,0.0
46529,street-fighter-ii-hyper-fighting,Fighting,T,XBL,Capcom,Sensory Sweep,6.9,0.0,0.0,0.0,0.0,0.0
46534,street-fighter-iii-3rd-strike,Fighting,T,DC,Capcom,Capcom,7.8,0.0,0.0,0.0,0.0,0.0
46536,street-fighter-iii-3rd-strike-online-edition,Fighting,T,XBL,Capcom,Capcom,9.3,0.0,0.0,0.0,0.0,0.0
46537,street-fighter-iii-3rd-strike-online-edition,Fighting,T,PSN,Capcom,Capcom,8.5,0.0,0.0,0.0,0.0,0.0
46538,street-fighter-iii-double-impact,Fighting,T,DC,Capcom,Capcom,8.0,0.0,0.0,0.0,0.0,0.0
46614,striker-pro-2000,Sports,E,DC,Atari,Rage Software,6.8,0.0,0.0,0.0,0.0,0.0
46621,strong-bads-cool-game-for-attractive-people-episode-1-homestar-ruiner,Adventure,T,WW,Telltale Games,Telltale Games,4.0,0.0,0.0,0.0,0.0,0.0
46622,strong-bads-cool-game-for-attractive-people-episode-1-homestar-ruiner,Adventure,T,PC,Telltale Games,Telltale Games,4.0,0.0,0.0,0.0,0.0,0.0
46624,strong-bads-cool-game-for-attractive-people-episode-2-strong-badia-the-free,Adventure,E10,WW,Telltale Games,Telltale Games,8.2,0.0,0.0,0.0,0.0,0.0
46625,strong-bads-cool-game-for-attractive-people-episode-2-strong-badia-the-free,Adventure,E10,PC,Telltale Games,Telltale Games,8.2,0.0,0.0,0.0,0.0,0.0
46628,strong-bads-cool-game-for-attractive-people-episode-4-dangeresque-3-the-criminal-projective,Adventure,E10,WW,Nintendo,Telltale Games,8.7,0.0,0.0,0.0,0.0,0.0
46629,strong-bads-cool-game-for-attractive-people-episode-4-dangeresque-3-the-criminal-projective,Adventure,E10,PC,Telltale Games,Telltale Games,8.7,0.0,0.0,0.0,0.0,0.0
46630,strong-bads-cool-game-for-attractive-people-episode-5-8-bit-is-enough,Adventure,E10,WW,Telltale Games,Telltale Games,8.5,0.0,0.0,0.0,0.0,0.0
46631,strong-bads-cool-game-for-attractive-people-episode-5-8-bit-is-enough,Adventure,E10,PC,Telltale Games,Telltale Games,8.5,0.0,0.0,0.0,0.0,0.0
46647,stunt-racer-64,Sports,E,N64,Midway Games,Boss Game Studios,7.0,0.0,0.0,0.0,0.0,0.0
46652,stupid-invaders,Adventure,T,DC,Ubisoft,Xilam,7.1,0.0,0.0,0.0,0.0,0.0
46801,super-bubble-pop,Puzzle,E,PS,Jaleco,Runecraft,4.6,0.0,0.0,0.0,0.0,0.0
46812,super-castlevania-iv,Platform,E10,VC,Konami,Konami,8.0,0.0,0.0,0.0,0.0,0.0
46870,super-ghouls-n-ghosts,Platform,E,VC,Capcom,Capcom,7.5,0.0,0.0,0.0,0.0,0.0
46900,super-magnetic-neo,Action,E,DC,Crave Entertainment,Genki,6.4,0.0,0.0,0.0,0.0,0.0
46903,super-mario-64,Platform,E,VC,Nintendo,Nintendo EAD,9.0,0.0,0.0,0.0,0.0,0.0
46906,super-mario-bros,Platform,E,VC,Nintendo,Nintendo EAD,9.0,0.0,0.0,0.0,0.0,0.0
46912,super-mario-bros-2,Platform,E,VC,Nintendo,Nintendo EAD,8.5,0.0,0.0,0.0,0.0,0.0
46913,super-mario-bros-3,Platform,E,VC,Nintendo,Nintendo R&D2,9.5,0.0,0.0,0.0,0.0,0.0
46922,super-mario-land,Platform,E,3DS,Nintendo,Nintendo R&D1,7.5,0.0,0.0,0.0,0.0,0.0
46925,super-mario-rpg-legend-of-the-seven-stars,Role-Playing,E,VC,Nintendo,SquareSoft,9.5,0.0,0.0,0.0,0.0,0.0
46927,super-mario-world,Platform,E,VC,Nintendo,Nintendo EAD,8.5,0.0,0.0,0.0,0.0,0.0
46932,super-meat-boy,Platform,T,XBL,Microsoft,Team Meat,9.0,0.0,0.0,0.0,0.0,0.0
46936,super-metroid,Adventure,E,VC,Nintendo,Intelligent Systems,9.0,0.0,0.0,0.0,0.0,0.0
46945,super-monkey-ball,Puzzle,E,NGage,Sega,Amusement Vision,5.8,0.0,0.0,0.0,0.0,0.0
47012,super-robot-taisen-original-generation-2,Role-Playing,T,GBA,Atlus,Banpresto,8.4,0.0,0.0,0.0,0.0,0.0
47015,super-runabout-san-francisco-edition,Racing,T,DC,Climax Entertainment,Climax Entertainment,6.1,0.0,0.0,0.0,0.0,0.0
47057,super-stardust-hd,Shooter,E,PSN,Sony Computer Entertainment,Housemarque,8.5,0.0,0.0,0.0,0.0,0.0
47061,super-street-fighter-ii-turbo-hd-remix,Fighting,T,XBL,Capcom,Backbone Emeryville,8.9,0.0,0.0,0.0,0.0,0.0
47062,super-street-fighter-ii-turbo-hd-remix,Fighting,T,PSN,Capcom,Backbone Emeryville,9.1,0.0,0.0,0.0,0.0,0.0
47105,super-yum-yum-puzzle-adventures,Puzzle,E,DSiW,Mastertronic,AirPlay,3.0,0.0,0.0,0.0,0.0,0.0
47144,superman-returns,Action,T,XB,Electronic Arts,EA Tiburon,5.6,0.0,0.0,0.0,0.0,0.0
47145,superman-returns,Action,T,PS2,Electronic Arts,EA Tiburon,5.4,0.0,0.0,0.0,0.0,0.0
47170,surf-rocket-racers,Racing,E,DC,Crave Entertainment,CRI,5.6,0.0,0.0,0.0,0.0,0.0
47197,suzuki-alstare-extreme-racing,Racing,E,DC,Ubisoft,Criterion Games,6.0,0.0,0.0,0.0,0.0,0.0
47207,swamp-buggy-racing,Racing,E,PC,WizardWorks,Daylight Productions,1.9,0.0,0.0,0.0,0.0,0.0
47212,swarm,Puzzle,T,PSN,Ignition Entertainment,Hothead Games,6.8,0.0,0.0,0.0,0.0,0.0
47213,swarm,Puzzle,T,XBL,Ignition Entertainment,Hothead Games,6.8,0.0,0.0,0.0,0.0,0.0
47264,sword-of-the-berserk-guts-rage,Action,M,DC,Eidos Interactive,Yuke's Future Media Creators,7.9,0.0,0.0,0.0,0.0,0.0
47270,sword-of-the-stars-born-of-blood,Strategy,E10,PC,Lighthouse Interactive,Kerberos Productions,7.5,0.0,0.0,0.0,0.0,0.0
47282,swords-amp-soldiers,Strategy,E10,WW,Ronimo Games,Ronimo Games,8.3,0.0,0.0,0.0,0.0,0.0
47283,swords-amp-soldiers,Strategy,E10,PSN,Ronimo Games,Ronimo Games,8.2,0.0,0.0,0.0,0.0,0.0
47298,sydney-2000,Sports,E,DC,Eidos Interactive,Attention To Detail,5.2,0.0,0.0,0.0,0.0,0.0
47327,system-rush,Racing,E,NGage,Nokia,Ideaworks3D,8.2,0.0,0.0,0.0,0.0,0.0
47445,tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal,Adventure,E10,PC,Telltale Games,Telltale Games,7.7,0.0,0.0,0.0,0.0,0.0
47446,tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal,Adventure,E10,WW,Telltale Games,Telltale Games,7.3,0.0,0.0,0.0,0.0,0.0
47448,tales-of-monkey-island-chapter-2-the-siege-of-spinner-cay,Adventure,E10,WW,Telltale Games,Telltale Games,7.8,0.0,0.0,0.0,0.0,0.0
47449,tales-of-monkey-island-chapter-2-the-siege-of-spinner-cay,Adventure,E10,PC,LucasArts,Telltale Games,8.0,0.0,0.0,0.0,0.0,0.0
47452,tales-of-monkey-island-chapter-4-the-trial-and-execution-of-guybrush-threepwood,Adventure,E10,WW,Telltale Games,Telltale Games,7.8,0.0,0.0,0.0,0.0,0.0
47454,tales-of-monkey-island-chapter-5-rise-of-the-pirate-god,Adventure,E10,WW,Telltale Games,Telltale Games,8.6,0.0,0.0,0.0,0.0,0.0
47455,tales-of-monkey-island-chapter-5-rise-of-the-pirate-god,Adventure,E10,PC,Telltale Games,Telltale Games,8.4,0.0,0.0,0.0,0.0,0.0
47579,taz-wanted,Platform,E,PC,Atari,Blitz Games,5.7,0.0,0.0,0.0,0.0,0.0
47602,tech-romancer,Fighting,T,DC,Capcom,Capcom,8.3,0.0,0.0,0.0,0.0,0.0
47616,tecmo-bowl-arcade,Sports,E,VC,Tecmo,Tecmo,6.5,0.0,0.0,0.0,0.0,0.0
47630,tecmo-super-bowl-iii-final-edition,Sports,E,SNES,Tecmo,Tecmo,8.0,0.0,0.0,0.0,0.0,0.0
47641,tee-off,Sports,E,DC,Acclaim Entertainment,Bottoms Up,7.2,0.0,0.0,0.0,0.0,0.0
47643,teen-titans,Action,E10,XB,THQ,Artificial Mind and Movement,6.6,0.0,0.0,0.0,0.0,0.0
47644,teen-titans-2,Action,E10,GBA,Majesco,Artificial Mind and Movement,5.0,0.0,0.0,0.0,0.0,0.0
47659,teenage-mutant-ninja-turtles-turtles-in-time-re-shelled,Action,E10,PSN,Ubisoft,Ubisoft Singapore,5.9,0.0,0.0,0.0,0.0,0.0
47660,teenage-mutant-ninja-turtles-turtles-in-time-re-shelled,Action,E10,XBL,Ubisoft,Ubisoft Singapore,5.0,0.0,0.0,0.0,0.0,0.0
47676,tekken-5-dark-resurrection,Fighting,T,PSN,Namco Bandai,Namco Bandai Games,8.1,0.0,0.0,0.0,0.0,0.0
47754,tennis-2k2,Sports,E,DC,Sega,Hitmaker,8.7,0.0,0.0,0.0,0.0,0.0
47821,test-drive-6,Racing,E,DC,Infogrames,Pitbull Syndicate,4.8,0.0,0.0,0.0,0.0,0.0
47826,test-drive-le-mans,Racing,E,DC,Infogrames,Melbourne House Pty Ltd.,8.2,0.0,0.0,0.0,0.0,0.0
47829,test-drive-unlimited,Racing,E10,PS2,Atari,Melbourne House,7.3,0.0,0.0,0.0,0.0,0.0
47834,test-drive-v-rally,Racing,E,DC,Atari,Eden Studios,6.9,0.0,0.0,0.0,0.0,0.0
47842,tetris,Puzzle,E,PSN,Electronic Arts,Electronic Arts,7.5,0.0,0.0,0.0,0.0,0.0
47850,tetris-party,Puzzle,E,WW,Tetris Online,Hudson Soft,8.5,0.0,0.0,0.0,0.0,0.0
47871,texas-holdem,Misc,T,XBL,TikGames,"TikGames, LLC",6.7,0.0,0.0,0.0,0.0,0.0
47882,the-3rd-birthday,Role-Playing,M,PSN,Square Enix,HexaDrive,7.0,0.0,0.0,0.0,0.0,0.0
47954,the-baconing,Role-Playing,T,PSN,Hothead Games,Hothead Games,6.1,0.0,0.0,0.0,0.0,0.0
47983,the-beast-within-a-gabriel-knight-mystery,Adventure,M,PC,Sierra Online,Sierra On-Line,8.3,0.0,0.0,0.0,0.0,0.0
48071,the-corporate-machine,Strategy,E,PC,Take-Two Interactive,Stardock,8.3,0.0,0.0,0.0,0.0,0.0
48114,the-dishwasher-dead-samurai,Action,M,XBL,Microsoft,Ska Studios,7.7,0.0,0.0,0.0,0.0,0.0
48115,the-dishwasher-vampire-smile,Action,M,XBL,Microsoft,Ska Studios,8.2,0.0,0.0,0.0,0.0,0.0
48130,the-elder-scrolls-adventures-redguard,Action,T,PC,Bethesda Softworks,Bethesda Softworks,8.1,0.0,0.0,0.0,0.0,0.0
48132,the-elder-scrolls-iii-bloodmoon,Role-Playing,T,PC,Bethesda Softworks,Bethesda Softworks,8.6,0.0,0.0,0.0,0.0,0.0
48133,the-elder-scrolls-iii-tribunal,Role-Playing,T,PC,Bethesda Softworks,Bethesda Softworks,7.7,0.0,0.0,0.0,0.0,0.0
48134,the-elder-scrolls-iv-knights-of-the-nine,Role-Playing,M,PC,Bethesda Softworks,Bethesda Softworks,8.6,0.0,0.0,0.0,0.0,0.0
48138,the-elder-scrolls-iv-oblivion-game-of-the-year-edition,Role-Playing,M,PC,2K Games,Bethesda Softworks,9.0,0.0,0.0,0.0,0.0,0.0
48139,the-elder-scrolls-iv-shivering-isles,Role-Playing,M,PC,Bethesda Softworks,Bethesda,8.6,0.0,0.0,0.0,0.0,0.0
48141,the-elder-scrolls-travels-shadowkey,Role-Playing,T,NGage,Nokia,Vir2L Studios,6.4,0.0,0.0,0.0,0.0,0.0
48146,the-elder-scrolls-chapter-ii-daggerfall,Role-Playing,M,PC,Bethesda Softworks,Bethesda Softworks,8.4,0.0,0.0,0.0,0.0,0.0
48171,the-fancy-pants-adventures,Platform,E,PSN,Electronic Arts,Over The Top Games,7.2,0.0,0.0,0.0,0.0,0.0
48172,the-fancy-pants-adventures,Platform,E,XBL,Electronic Arts,Over The Top Games,7.1,0.0,0.0,0.0,0.0,0.0
48216,the-gamrreview-test-game,Fighting,EC,NES,Unknown,VGChartz,10.0,0.0,0.0,0.0,0.0,0.0
48254,the-grim-adventures-of-billy-amp-mandy,Action,E10,PS2,Midway Games,High Voltage Software,6.9,0.0,0.0,0.0,0.0,0.0
48255,the-grim-adventures-of-billy-amp-mandy,Action,E10,GBA,Midway Games,Full Fat,5.0,0.0,0.0,0.0,0.0,0.0
48256,the-grinch,Adventure,E,DC,Konami,Artificial Mind and Movement,5.2,0.0,0.0,0.0,0.0,0.0
48265,the-guild-2-pirates-of-the-high-seas,Strategy,T,PC,DreamCatcher Interactive,4HEAD Studios,6.3,0.0,0.0,0.0,0.0,0.0
48285,the-history-channel-civil-war-a-nation-divided,Shooter,T,X360,Activision,Cauldron Ltd.,5.2,0.0,0.0,0.0,0.0,0.0
48347,the-incredibles,Action,T,XB,THQ,Heavy Iron Studios,6.4,0.0,0.0,0.0,0.0,0.0
48389,the-king-of-fighters-98-ultimate-match,Fighting,T,XBL,SNK Playmore,SNK Playmore Corporation,7.6,0.0,0.0,0.0,0.0,0.0
48411,the-king-of-fighters-ex-neo-blood,Fighting,T,GBA,Sammy Corporation,Marvelous Interactive,8.3,0.0,0.0,0.0,0.0,0.0
48433,the-last-blade-2-heart-of-the-samurai,Fighting,T,DC,Agetec,SNK Corporation,8.0,0.0,0.0,0.0,0.0,0.0
48444,the-last-guy,Action,E10,PSN,Sony Computer Entertainment,SCE Japan Studio,7.2,0.0,0.0,0.0,0.0,0.0
48484,the-legend-of-spyro-a-new-beginning,Platform,E10,PS2,Sierra Entertainment,Krome Studios,6.3,0.0,0.0,0.0,0.0,0.0
48485,the-legend-of-spyro-a-new-beginning,Platform,E10,XB,Sierra Entertainment,Krome Studios,6.4,0.0,0.0,0.0,0.0,0.0
48497,the-legend-of-zelda,Adventure,E,VC,Nintendo,Nintendo EAD,9.0,0.0,0.0,0.0,0.0,0.0
48499,the-legend-of-zelda-collectors-edition,Adventure,E,GC,Nintendo,Nintendo Software Technology Corporation,10.0,0.0,0.0,0.0,0.0,0.0
48500,the-legend-of-zelda-a-link-to-the-past,Adventure,E,VC,Nintendo,Nintendo EAD,9.5,0.0,0.0,0.0,0.0,0.0
48503,the-legend-of-zelda-majoras-mask,Adventure,E,VC,Nintendo,Nintendo EAD,9.5,0.0,0.0,0.0,0.0,0.0
48504,the-legend-of-zelda-ocarina-of-time,Adventure,E,VC,Nintendo,Nintendo EAD,8.9,0.0,0.0,0.0,0.0,0.0
48506,the-legend-of-zelda-ocarina-of-time,Adventure,E,GC,Nintendo,Nintendo Software Technology Corporation,9.0,0.0,0.0,0.0,0.0,0.0
48565,the-magic-obelisk,Adventure,E,WW,Game Arts,Game Arts Studio,7.9,0.0,0.0,0.0,0.0,0.0
48579,the-matrix-online,Role-Playing,T,PC,Warner Bros. Interactive,Monolith Productions,6.9,0.0,0.0,0.0,0.0,0.0
48580,the-maw,Action,E10,XBL,Twisted Pixel Games,Twisted Pixel Games,7.6,0.0,0.0,0.0,0.0,0.0
48581,the-maw,Action,E10,PC,Twisted Pixel Games,Twisted Pixel Games,8.0,0.0,0.0,0.0,0.0,0.0
48594,the-misadventures-of-pb-winterbottom,Puzzle,E,XBL,2K Play,The Odd Gentlemen,8.4,0.0,0.0,0.0,0.0,0.0
48599,the-movies-stunts-amp-effects,Simulation,T,PC,Activision,Lionhead Studios,7.9,0.0,0.0,0.0,0.0,0.0
48614,the-mystery-of-whiterock-castle,Adventure,E,WW,RTL,Keen Games,7.0,0.0,0.0,0.0,0.0,0.0
48692,the-punisher-no-mercy,Shooter,M,PSN,Zen Studios,Zen Studios,4.4,0.0,0.0,0.0,0.0,0.0
48713,the-red-star,Action,T,PSN,XS Games,Archangel Studios,6.5,0.0,0.0,0.0,0.0,0.0
48731,the-ring-terrors-realm,Adventure,M,DC,Atari,"Asmik Ace Entertainment, Inc",3.7,0.0,0.0,0.0,0.0,0.0
48758,the-secret-of-monkey-island-special-edition,Adventure,E10,XBL,LucasArts,LucasArts,8.7,0.0,0.0,0.0,0.0,0.0
48837,the-sims-bustin-out,Simulation,T,NGage,Electronic Arts,Ideaworks3D,7.3,0.0,0.0,0.0,0.0,0.0
48956,the-undergarden,Puzzle,E,XBL,Atari,Vitamin G Studios,6.4,0.0,0.0,0.0,0.0,0.0
48957,the-undergarden,Puzzle,E,PSN,Atari,Vitamin G Studios,6.0,0.0,0.0,0.0,0.0,0.0
48958,the-undergarden,Puzzle,E,PC,Atari,Vitamin G Studios,6.4,0.0,0.0,0.0,0.0,0.0
48990,the-war-of-the-worlds,Platform,E10,XBL,Paramount Digital Entertainment,Other Ocean Interactive,3.5,0.0,0.0,0.0,0.0,0.0
49161,tiger-woods-pga-tour-2004,Sports,E,NGage,EA Sports,Backbone Emeryville,6.8,0.0,0.0,0.0,0.0,0.0
49196,time-pilot,Shooter,E,XBL,Konami,Digital Eclipse,5.8,0.0,0.0,0.0,0.0,0.0
49212,tin-star,Shooter,E,SNES,Nintendo,Software Creations,7.0,0.0,0.0,0.0,0.0,0.0
49285,tnt-racers-psp,Racing,E,PSN,DTP Entertainment,Keen Games,7.0,0.0,0.0,0.0,0.0,0.0
49337,toki-tori,Puzzle,E,WW,Two Tribes,Two Tribes,7.7,0.0,0.0,0.0,0.0,0.0
49413,tom-clancys-ghost-recon-advanced-warfighter-2,Shooter,T,PSN,Ubisoft,High Voltage Software,6.3,0.0,0.0,0.0,0.0,0.0
49418,tom-clancys-ghost-recon-jungle-storm,Shooter,T,NGage,Gameloft,Gameloft,8.2,0.0,0.0,0.0,0.0,0.0
49445,tom-clancys-rainbow-six-rogue-spear,Shooter,T,PC,Red Storm Entertainment,Red Storm Entertainment,8.0,0.0,0.0,0.0,0.0,0.0
49459,tom-clancys-splinter-cell-chaos-theory,Action,T,NGage,Gameloft,Gameloft,9.0,0.0,0.0,0.0,0.0,0.0
49464,tom-clancys-splinter-cell-double-agent,Action,M,XB,Ubisoft,Ubisoft Montreal,9.0,0.0,0.0,0.0,0.0,0.0
49467,tom-clancys-splinter-cell-team-stealth-action,Action,T,NGage,Gameloft,Gameloft,7.5,0.0,0.0,0.0,0.0,0.0
49471,tomb-raider,Adventure,T,SAT,Eidos Interactive,Core Design Ltd.,8.5,0.0,0.0,0.0,0.0,0.0
49472,tomb-raider,Action,T,NGage,Eidos Interactive,Ideaworks3D,5.0,0.0,0.0,0.0,0.0,0.0
49480,tomb-raider-starring-lara-croft,Platform,E,GB,THQ,Core Design Ltd.,8.1,0.0,0.0,0.0,0.0,0.0
49486,tomb-raider-legend,Action,T,GBA,Eidos Interactive,Humansoft,6.3,0.0,0.0,0.0,0.0,0.0
49516,tony-hawks-pro-skater,Sports,T,DC,Crave Entertainment,Treyarch,9.6,0.0,0.0,0.0,0.0,0.0
49517,tony-hawks-pro-skater,Sports,T,NGage,Nokia,Neversoft Entertainment,7.2,0.0,0.0,0.0,0.0,0.0
49518,tony-hawks-pro-skater-2,Sports,T,DC,Activision,Treyarch,9.7,0.0,0.0,0.0,0.0,0.0
49519,tony-hawks-pro-skater-2,Sports,E,GB,Activision,Natsume,8.0,0.0,0.0,0.0,0.0,0.0
49524,tony-hawks-project-8,Sports,T,XB,Activision,Shaba Games,6.6,0.0,0.0,0.0,0.0,0.0
49585,torchlight,Role-Playing,T,XBL,Microsoft,Runic Games,8.4,0.0,0.0,0.0,0.0,0.0
49708,toy-soldiers,Strategy,T,XBL,Microsoft,Signal Studios,8.4,0.0,0.0,0.0,0.0,0.0
49709,toy-soldiers-cold-war,Strategy,T,XBL,Microsoft,Signal Studios,8.4,0.0,0.0,0.0,0.0,0.0
49747,trackmania,Racing,E,PC,Enlight,Nadeo,7.0,0.0,0.0,0.0,0.0,0.0
49767,trailer-park-tycoon,Strategy,T,PC,Jaleco,Jaleco Entertainment,4.5,0.0,0.0,0.0,0.0,0.0
49776,trainz-railroad-simulator-2004,Simulation,E,PC,Unknown,Auran Games,7.0,0.0,0.0,0.0,0.0,0.0
49791,trajectile,Puzzle,E,DSiW,Nintendo,Q Games,6.7,0.0,0.0,0.0,0.0,0.0
